Title,Date,Category,Link,Agency
"Connecticut Naturopath And Practice Pay $400K To Settle False Claims, Improper Billing Allegations",2023-05-24,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/connecticut-naturopath-and-practice-pay-400k-to-settle-false-claims-improper-billing-allegations/,"U.S. Attorney's Office, District of Connecticut"
Massachusetts Eye And Ear Agrees To Pay Over $5.7 Million To Resolve False Claims Act Allegations,2023-05-24,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/massachusetts-eye-and-ear-agrees-to-pay-over-57-million-to-resolve-false-claims-act-allegations/,"U.S. Attorney's Office, District of Massachusetts"
Jury Convicts Business Owner In Healthcare Fraud And Charitable Foundation Scheme,2023-05-24,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/jury-convicts-business-owner-in-healthcare-fraud-and-charitable-foundation-scheme/,"U.S. Attorney's Office, Northern District of Ohio"
Attorney General Tong Announces $400K Settlement With Waterbury Naturopath And Practice To Resolve Allegations Of False Claims And Improper Billing,2023-05-24,State Enforcement Agencies,https://oig.hhs.gov/fraud/enforcement/attorney-general-tong-announces-400k-settlement-with-waterbury-naturopath-and-practice-to-resolve-allegations-of-false-claims-and-improper-billing/,Connecticut Attorney General
Niles Physician Sentenced To 6 Years In Prison For Illegally Prescribing Controlled Substances And Healthcare Fraud,2023-05-23,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/niles-physician-sentenced-to-6-years-in-prison-for-illegally-prescribing-controlled-substances-and-healthcare-fraud/,"U.S. Attorney's Office, Northern District of Ohio"
"Grand Rapids Physician Pays Over $135,000 For Allegedly Using Foreign, Unapproved Botox To Treat Medicare Beneficiaries",2023-05-23,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/grand-rapids-physician-pays-over-135000-for-allegedly-using-foreign-unapproved-botox-to-treat-medicare-beneficiaries/,"U.S. Attorney's Office, Western District of Michigan"
"Village Home Care, CEO, And Two Doctors Pay $490,000 To Resolve False Claims Act Allegations For Paying And Receiving Kickbacks",2023-05-23,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/village-home-care-ceo-and-two-doctors-pay-490000-to-resolve-false-claims-act-allegations-for-paying-and-receiving-kickbacks/,U.S. Department of Justice
Carr’s Medicaid Fraud Division Secures New Indictment In Fulton County,2023-05-23,State Enforcement Agencies,https://oig.hhs.gov/fraud/enforcement/carrs-medicaid-fraud-division-secures-new-indictment-in-fulton-county/,Georgia Attorney General
"Attorney General Cameron Announces Investigation, Prosecution By His Office Leads To Guilty Plea Of Boyle County Woman For Medicaid Fraud",2023-05-22,State Enforcement Agencies,https://oig.hhs.gov/fraud/enforcement/attorney-general-cameron-announces-investigation-prosecution-by-his-office-leads-to-guilty-plea-of-boyle-county-woman-for-medicaid-fraud/,Kentucky Attorney General
"Baltimore Man Facing Federal Charges For Murder For Hire Resulting In The Death Of A Baltimore Woman, Witness Retaliation And Witness Tampering",2023-05-19,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/baltimore-man-facing-federal-charges-for-murder-for-hire-resulting-in-the-death-of-a-baltimore-woman-witness-retaliation-and-witness-tampering/,"U.S. Attorney's Office, District of Maryland"
Denton Physician Sentenced For Over-Prescribing Opioids,2023-05-19,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/denton-physician-sentenced-for-over-prescribing-opioids/,"U.S. Attorney's Office, Eastern District of Texas"
"Tennyson Center for Children at Colorado Christian Home Agreed to Pay $20,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Mental Health Services Not Provided as Claimed",2023-05-19,Fraud Self-Disclosures,https://oig.hhs.gov/fraud/enforcement/tennyson-center-for-children-at-colorado-christian-home-agreed-to-pay-20000-for-allegedly-violating-the-civil-monetary-penalties-law-by-submitting-claims-for-mental-health-services-not-provided-as-claimed/,N/A
"Three Memphis Women Indicted, Charged In TennCare Scheme",2023-05-19,State Enforcement Agencies,https://oig.hhs.gov/fraud/enforcement/three-memphis-women-indicted-charged-in-tenncare-scheme/,Tennessee Attorney General
Registered Nurse Charged With Falsifying Medical Records,2023-05-18,State Enforcement Agencies,https://oig.hhs.gov/fraud/enforcement/registered-nurse-charged-with-falsifying-medical-records/,Michigan Attorney General
Three Individuals Arrested And Charged For Neglect Resulting In Death Of A Woman With Autism,2023-05-18,State Enforcement Agencies,https://oig.hhs.gov/fraud/enforcement/three-individuals-arrested-and-charged-for-neglect-resulting-in-death-of-a-woman-with-autism/,New Mexico Attorney General
U.S. Resolves Civil Claims Against Medical Device Manufacturer For Falsely Claiming That Chinese Components Sold To The Federal Government Were American Made,2023-05-17,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/us-resolves-civil-claims-against-medical-device-manufacturer-for-falsely-claiming-that-chinese-components-sold-to-the-federal-government-were-american-made/,"U.S. Attorney's Office, District of Rhode Island"
False Claims Act Settlement Reached With Rockingham Health Care Provider,2023-05-17,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/false-claims-act-settlement-reached-with-rockingham-health-care-provider/,"U.S. Attorney's Office, Middle District of North Carolina"
U.S. Settles Lawsuit Alleging That Bronx Nursing Home Paid Kickbacks For Patient Referrals And Switched Residents’ Healthcare Coverage Without Their Consent,2023-05-17,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/us-settles-lawsuit-alleging-that-bronx-nursing-home-paid-kickbacks-for-patient-referrals-and-switched-residents-healthcare-coverage-without-their-consent/,"U.S. Attorney's Office, Southern District of New York"
"Attorney General Josh Stein Reaches $150,000 Medicaid Fraud Settlement With Rockingham Health Care Provider",2023-05-17,State Enforcement Agencies,https://oig.hhs.gov/fraud/enforcement/attorney-general-josh-stein-reaches-150000-medicaid-fraud-settlement-with-rockingham-health-care-provider/,North Carolina Attorney General
Greenville County Woman Indicted In Federal Court For Health Care Fraud,2023-05-16,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/greenville-county-woman-indicted-in-federal-court-for-health-care-fraud/,"U.S. Attorney's Office, District of South Carolina"
Chicago Doctor And His Wife Held Liable By Jury For Taking Kickbacks And Causing False Medicare Claims; Ordered To Pay Civil Judgment Of More Than $3 Million,2023-05-16,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/chicago-doctor-and-his-wife-held-liable-by-jury-for-taking-kickbacks-and-causing-false-medicare-claims-ordered-to-pay-civil-judgment-of-more-than-3-million/,"U.S. Attorney's Office, Northern District of Illinois"
Paxton’s Medicaid Fraud Control Unit Helps Secure Swift Conviction of Healthcare Marketer for Illegal Kickback Scheme,2023-05-16,State Enforcement Agencies,https://oig.hhs.gov/fraud/enforcement/paxtons-medicaid-fraud-control-unit-helps-secure-swift-conviction-of-healthcare-marketer-for-illegal-kickback-scheme/,Texas Attorney General
Massachusetts Dentist Sentenced For Embezzling Over $1.2 Million And Defrauding The Government,2023-05-15,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/massachusetts-dentist-sentenced-for-embezzling-over-12-million-and-defrauding-the-government/,"U.S. Attorney's Office, District of Massachusetts"
Court Enters $487 Million Judgment Against Precision Lens And Owner Paul Ehlen For Paying Kickbacks To Doctors In Violation Of The False Claims Act,2023-05-15,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/court-enters-487-million-judgment-against-precision-lens-and-owner-paul-ehlen-for-paying-kickbacks-to-doctors-in-violation-of-the-false-claims-act/,"U.S. Attorney's Office, District of Minnesota"
United States Files Complaint Alleging Iowa Surgeon Caused Submission Of False Claims To Medicare,2023-05-15,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/united-states-files-complaint-alleging-iowa-surgeon-caused-submission-of-false-claims-to-medicare/,"U.S. Attorney's Office, Northern District of Iowa"
Guilty Pleas In Fraudulent Nursing Diploma Scheme,2023-05-15,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/guilty-pleas-in-fraudulent-nursing-diploma-scheme/,"U.S. Attorney's Office, Southern District of Florida"
Illinois Hospital Agrees To Pay $12.5 Million To Settle Allegations Of Billing Error,2023-05-12,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/illinois-hospital-agrees-to-pay-125-million-to-settle-allegations-of-billing-error/,"U.S. Attorney's Office, Central District of Illinois"
Former Mental Health And Community Residence Facility Director Sentenced For Financial Exploitation Of A Vulnerable Adult And Elderly Person,2023-05-12,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/former-mental-health-and-community-residence-facility-director-sentenced-for-financial-exploitation-of-a-vulnerable-adult-and-elderly-person/,"U.S. Attorney's Office, District of Columbia"
"Eugene Saltzberg, MD Agreed to Pay $230,000 and Be Excluded for 20 Years for Allegedly Violating the Civil Monetary Penalties Law by Receiving Remuneration in Exchange for Ordering Durable Medical Equipment and Genetic Tests",2023-05-11,CMP and Affirmative Exclusions,https://oig.hhs.gov/fraud/enforcement/eugene-saltzberg-md-agreed-to-pay-230000-and-be-excluded-for-20-years-for-allegedly-violating-the-civil-monetary-penalties-law-by-receiving-remuneration-in-exchange-for-ordering-durable-medical-equipment-and-genetic-tests/,N/A
"The Estates at Fridley for Recovery Agreed to Pay $64,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",2023-05-11,CMP and Affirmative Exclusions,https://oig.hhs.gov/fraud/enforcement/the-estates-at-fridley-for-recovery-agreed-to-pay-64000-for-allegedly-violating-the-civil-monetary-penalties-law-by-employing-an-excluded-individual/,N/A
"Arundel Resident Agrees To Pay Over $330,000 To Settle Allegations Of False Claims Act Violations",2023-05-11,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/arundel-resident-agrees-to-pay-over-330000-to-settle-allegations-of-false-claims-act-violations/,"U.S. Attorney's Office, District of Maine"
Cambria County Woman Charged With Conspiracy To Commit Health Care Fraud,2023-05-11,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/cambria-county-woman-charged-with-conspiracy-to-commit-health-care-fraud/,"U.S. Attorney's Office, Middle District of Pennsylvania"
Maryland Man Sentenced For Defrauding The D.C. Medicaid Program,2023-05-11,State Enforcement Agencies,https://oig.hhs.gov/fraud/enforcement/maryland-man-sentenced-for-defrauding-the-dc-medicaid-program/,"U.S. Attorney’s Office, District of Columbia"
"David Gordon, LICSW Agreed to Pay $373,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Services When He Was Unlicensed",2023-05-10,Fraud Self-Disclosures,https://oig.hhs.gov/fraud/enforcement/david-gordon-licsw-agreed-to-pay-373000-for-allegedly-violating-the-civil-monetary-penalties-law-by-submitting-claims-for-services-when-he-was-unlicensed/,N/A
"Surgical Dermatology Group Agreed to Pay $32,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",2023-05-10,Fraud Self-Disclosures,https://oig.hhs.gov/fraud/enforcement/surgical-dermatology-group-agreed-to-pay-32000-for-allegedly-violating-the-civil-monetary-penalties-law-by-employing-an-excluded-individual/,N/A
"Two Therapists Arrested For Falsifying Information And Defrauding Florida Medicaid Out Of More Than $76,000",2023-05-10,State Enforcement Agencies,https://oig.hhs.gov/fraud/enforcement/two-therapists-arrested-for-falsifying-information-and-defrauding-florida-medicaid-out-of-more-than-76000/,Florida Attorney General
Attorney General Cameron Announces Action By His Office Leads To Guilty Plea Of Muhlenberg County Woman For Adult Abuse,2023-05-10,State Enforcement Agencies,https://oig.hhs.gov/fraud/enforcement/attorney-general-cameron-announces-action-by-his-office-leads-to-guilty-plea-of-muhlenberg-county-woman-for-adult-abuse/,Kentucky Attorney General
"Professional Home Health Care 2 Agreed to Pay $77,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",2023-05-09,CMP and Affirmative Exclusions,https://oig.hhs.gov/fraud/enforcement/professional-home-health-care-2-agreed-to-pay-77000-for-allegedly-violating-the-civil-monetary-penalties-law-by-employing-an-excluded-individual/,N/A
East Windsor Man Sentenced To Prison For Oxycodone Prescription Fraud Scheme,2023-05-09,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/east-windsor-man-sentenced-to-prison-for-oxycodone-prescription-fraud-scheme/,"U.S. Attorney's Office, District of Connecticut"
Hospital Owner And Hospitalist Group Agree To Pay $560K To Settle False Claims Act Allegations,2023-05-09,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/hospital-owner-and-hospitalist-group-agree-to-pay-560k-to-settle-false-claims-act-allegations/,"U.S. Attorney's Office, District of Connecticut"
Drug Testing Companies Agree To Collectively Pay $1.7 Million To Resolve False Claims Act Allegations,2023-05-09,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/drug-testing-companies-agree-to-collectively-pay-17-million-to-resolve-false-claims-act-allegations/,"U.S. Attorney's Office, Eastern District of Kentucky"
Doctor Admits Telemedicine Fraud In St. Louis,2023-05-09,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/doctor-admits-telemedicine-fraud-in-st-louis/,"U.S. Attorney's Office, Eastern District of Missouri"
California Man Convicted Of Health Care Kickback Conspiracy,2023-05-09,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/california-man-convicted-of-health-care-kickback-conspiracy/,"U.S. Attorney's Office, Eastern District of Texas"
Advanced Practice Registered Nurse Pleads Guilty To Unlawful Distribution Of Controlled Substances And Health Care Fraud,2023-05-09,Criminal and Civil Actions,https://oig.hhs.gov/fraud/enforcement/advanced-practice-registered-nurse-pleads-guilty-to-unlawful-distribution-of-controlled-substances-and-health-care-fraud/,U.S. Department of Justice
